,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
37,Cn1c(N)nc2cccc(CCCO)c21,Cn1c(N)nc2cccc(CO)c21,0.7333333333333333,5.009161472320557,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0036,0.35064935064935066,0.35064935064935066
38,CNc1nc2cccc(CO)c2n1C,Cn1c(N)nc2cccc(CO)c21,0.6666666666666666,5.036158561706543,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0037,0.27848101265822783,0.27848101265822783
39,Cn1c(N)nc2cccc(CCl)c21,Cn1c(N)nc2cccc(CO)c21,0.7560975609756098,5.16573429107666,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0038,0.38028169014084506,0.38028169014084506
40,CNCc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.7045454545454546,5.19126558303833,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0039,0.4027777777777778,0.4027777777777778
41,Cn1c(N)nc2cccc(CBr)c21,Cn1c(N)nc2cccc(CO)c21,0.7560975609756098,5.264627933502197,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0040,0.38028169014084506,0.38028169014084506
42,CSCc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.6428571428571429,5.395944118499756,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0041,0.36486486486486486,0.36486486486486486
43,CCOCc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.7045454545454546,5.414298057556152,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0042,0.35064935064935066,0.35064935064935066
44,CN(C)Cc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.6595744680851063,5.458332538604736,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0043,0.35526315789473684,0.35526315789473684
45,Cn1c(N)nc2cccc(O)c21,Cn1c(N)nc2cccc(CO)c21,0.6739130434782609,5.584488868713379,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0044,0.3380281690140845,0.3380281690140845
46,CC(O)c1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.6829268292682927,5.659501552581787,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0045,0.3157894736842105,0.3157894736842105
47,Cc1ccc2nc(N)nc(N)c2c1,Cn1c(N)nc2cccc(CO)c21,,2.5297069549560547,scaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0046,0.20987654320987653,0.20987654320987653
48,Cc1ccc2nc(N)nc(O)c2c1,Cn1c(N)nc2cccc(CO)c21,0.2631578947368421,2.812225580215454,scaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0047,0.20987654320987653,0.20987654320987653
49,Nc1ccc2c(C(F)(F)F)nc(N)nc2c1,Cn1c(N)nc2cccc(CO)c21,0.2857142857142857,3.2335479259490967,scaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0048,0.1797752808988764,0.1797752808988764
50,Nc1ccc2c(N)ncnc2c1,Cn1c(N)nc2cccc(CO)c21,,4.137287139892578,scaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0049,0.18518518518518517,0.18518518518518517
51,COc1cccc2c(N)nc(N)nc12,Cn1c(N)nc2cccc(CO)c21,0.2153846153846154,4.25243091583252,scaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0050,0.20238095238095238,0.20238095238095238
52,Cc1ccc2c(NCCN)ncnc2c1,Cn1c(N)nc2cccc(CO)c21,,4.40329122543335,scaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0051,0.1797752808988764,0.1797752808988764
53,Cc1nc2cccc(C(N)=O)c2nc1C,Cn1c(N)nc2cccc(CO)c21,,5.518897533416748,scaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2nccnc2c1', 8177)]",c1ccc2nccnc2c1,8177,MOL0052,0.19767441860465115,0.19767441860465115
54,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,Cn1c(N)nc2cccc(CO)c21,0.1917808219178082,2.551234245300293,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0053,0.16494845360824742,0.16494845360824742
55,Nc1nc2ccc(Cl)cc2[nH]1,Cn1c(N)nc2cccc(CO)c21,0.2641509433962264,3.3445324897766118,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0054,0.19230769230769232,0.19230769230769232
56,Nc1nc2ccccc2[nH]1,Cn1c(N)nc2cccc(CO)c21,0.3,3.3683292865753174,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0055,0.2465753424657534,0.2465753424657534
57,Cc1nc2ccc(Cl)cc2n1C,Cn1c(N)nc2cccc(CO)c21,0.3018867924528302,3.6559455394744873,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0056,0.21794871794871795,0.21794871794871795
58,Cn1c(C(F)(F)F)nc2cc(Cl)ccc21,Cn1c(N)nc2cccc(CO)c21,0.2666666666666666,3.713218688964844,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0057,0.2,0.2
59,Cc1nc2ccccc2[nH]1,Cn1c(N)nc2cccc(CO)c21,0.2745098039215686,3.8054819107055664,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0058,0.22972972972972974,0.22972972972972974
60,Cc1nc2ccccc2n1C,Cn1c(N)nc2cccc(CO)c21,0.34,3.88132119178772,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0059,0.273972602739726,0.273972602739726
61,Cc1nc2cc(Cl)ccc2n1C,Cn1c(N)nc2cccc(CO)c21,0.3018867924528302,4.02924108505249,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0060,0.21794871794871795,0.21794871794871795
62,Cn1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,Cn1c(N)nc2cccc(CO)c21,0.2,4.17071533203125,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0061,0.18181818181818182,0.18181818181818182
63,Cc1nc2cc(Cl)c(Cl)cc2n1C,Cn1c(N)nc2cccc(CO)c21,0.2241379310344827,4.193469524383545,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0062,0.19753086419753085,0.19753086419753085
64,Cn1c(C(F)(F)F)nc2ccccc21,Cn1c(N)nc2cccc(CO)c21,0.2982456140350877,4.238040924072266,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0063,0.25,0.25
65,Cn1c(N)nc2cc(Cl)c(Cl)cc21,Cn1c(N)nc2cccc(CO)c21,0.3396226415094339,4.27134895324707,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0064,0.27631578947368424,0.27631578947368424
66,Cn1c(C(F)(F)F)nc2ccc(Cl)cc21,Cn1c(N)nc2cccc(CO)c21,0.2666666666666666,4.32738208770752,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0065,0.2,0.2
67,Cc1cccc2[nH]c(N)nc12,Cn1c(N)nc2cccc(CO)c21,0.3137254901960784,4.351491451263428,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0066,0.2077922077922078,0.2077922077922078
68,Cc1nc2cccc(C(F)(F)F)c2n1C,Cn1c(N)nc2cccc(CO)c21,0.3818181818181818,4.433884143829346,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0067,0.21428571428571427,0.21428571428571427
69,CSc1nc2cc(Cl)ccc2n1C,Cn1c(N)nc2cccc(CO)c21,0.2857142857142857,4.450523853302002,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0068,0.20987654320987653,0.20987654320987653
70,Cn1c(C(F)(F)F)nc2cc(C(=O)O)ccc21,Cn1c(N)nc2cccc(CO)c21,0.265625,4.62705135345459,genscaffold,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0069,0.18888888888888888,0.18888888888888888
71,Cn1c(N)nc2cccc(S(C)(=O)=O)c21,Cn1c(N)nc2cccc(CO)c21,0.5510204081632653,3.382009267807007,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0070,0.3076923076923077,0.3076923076923077
72,COC(=O)c1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.54,3.41159725189209,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0071,0.3037974683544304,0.3037974683544304
73,CC(=O)c1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.574468085106383,4.006108283996582,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0072,0.3157894736842105,0.3157894736842105
74,Cn1c(N)nc2cccc(C(=O)O)c21,Cn1c(N)nc2cccc(CO)c21,0.6086956521739131,4.011741638183594,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0073,0.3157894736842105,0.3157894736842105
75,Cn1c(N)nc2cccc(C(N)=O)c21,Cn1c(N)nc2cccc(CO)c21,0.574468085106383,4.077406406402588,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0074,0.3157894736842105,0.3157894736842105
76,Nc1nc2cccc(CO)c2[nH]1,Cn1c(N)nc2cccc(CO)c21,0.5217391304347826,4.252025127410889,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0075,0.24675324675324675,0.24675324675324675
77,CC(=O)Nc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.54,4.363387107849121,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0076,0.3037974683544304,0.3037974683544304
78,CSc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.6,4.505912780761719,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0077,0.32432432432432434,0.32432432432432434
79,CCOC(=O)c1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.5384615384615384,4.577655792236328,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0078,0.30864197530864196,0.30864197530864196
80,CC(C)c1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.574468085106383,4.791507244110107,mmp,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0079,0.3157894736842105,0.3157894736842105
0,CCn1c(N)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6666666666666666,2.910365343093872,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0000,0.3150684931506849,0.3150684931506849
1,CSc1nc2ccccc2n1C,Cn1c(N)nc2ccccc21,0.625,2.9716243743896484,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0001,0.2631578947368421,0.2631578947368421
2,Cn1c(N)nc2ccc(Cl)cc21,Cn1c(N)nc2ccccc21,0.5609756097560976,3.3639633655548096,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0002,0.3013698630136986,0.3013698630136986
3,CC(C)n1c(N)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6341463414634146,3.6671602725982666,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0003,0.2894736842105263,0.2894736842105263
4,Cn1c(N)nc2cc(Cl)ccc21,Cn1c(N)nc2ccccc21,0.5609756097560976,3.7122883796691895,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0004,0.3013698630136986,0.3013698630136986
6,CC(=O)Nc1nc2ccccc2n1C,Cn1c(N)nc2ccccc21,0.5555555555555556,3.743050336837769,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0005,0.24691358024691357,0.24691358024691357
7,Cn1c(NC(=O)c2ccccc2)nc2ccccc21,Cn1c(N)nc2ccccc21,0.4098360655737705,3.943128824234009,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,MOL0006,0.24468085106382978,0.24468085106382978
8,CCCn1c(N)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6190476190476191,3.950542688369751,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0007,0.32,0.32
9,Cn1cnc2ccccc21,Cn1c(N)nc2ccccc21,0.5,4.049459457397461,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0008,0.2465753424657534,0.2465753424657534
10,Cn1c(N)nc2ccc(C(F)(F)F)cc21,Cn1c(N)nc2ccccc21,0.4791666666666667,4.268040657043457,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0009,0.275,0.275
11,CNc1nc2ccccc2n1C,Cn1c(N)nc2ccccc21,0.625,4.347026824951172,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0010,0.28,0.28
12,CCSc1nc2ccccc2n1C,Cn1c(N)nc2ccccc21,0.5813953488372093,4.425951957702637,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0011,0.2692307692307692,0.2692307692307692
13,Cn1c(N)nc2c(Cl)cccc21,Cn1c(N)nc2ccccc21,0.5238095238095238,4.435138702392578,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0012,0.26666666666666666,0.26666666666666666
14,Cn1c(N)nc2cccc(Cl)c21,Cn1c(N)nc2ccccc21,0.5238095238095238,4.4419708251953125,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0013,0.3380281690140845,0.3380281690140845
15,Cn1c(N)nc2ccncc21,Cn1c(N)nc2ccccc21,0.55,4.499258041381836,sim,Cn1c(N)nc2ccccc21,"[('c1cc2nc[nH]c2cn1', 2525)]",c1cc2nc[nH]c2cn1,2525,MOL0014,0.25675675675675674,0.25675675675675674
16,CC(C)Cn1c(N)nc2ccccc21,Cn1c(N)nc2ccccc21,0.5909090909090909,4.506254196166992,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0015,0.2948717948717949,0.2948717948717949
17,Cn1c(NC(=O)c2ccco2)nc2ccccc21,Cn1c(N)nc2ccccc21,0.4310344827586206,4.523615837097168,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccoc1', 62191)]",c1ccc2[nH]cnc2c1,43841,MOL0016,0.26666666666666666,0.26666666666666666
18,Nc1nc2ccccc2n1C1CC1,Cn1c(N)nc2ccccc21,0.5813953488372093,4.528745174407959,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,MOL0017,0.2692307692307692,0.2692307692307692
19,Nc1nc2ccccc2n1CC1CC1,Cn1c(N)nc2ccccc21,0.5434782608695652,4.590200424194336,sim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,MOL0018,0.275,0.275
20,Nc1nc2ccccc2[nH]1,Cn1c(N)nc2ccccc21,0.4634146341463415,3.765207767486572,medsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0019,0.2465753424657534,0.2465753424657534
21,Cn1c(N)nc2c(Br)cccc21,Cn1c(N)nc2ccccc21,0.5238095238095238,4.190030097961426,medsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0020,0.26666666666666666,0.26666666666666666
22,Cn1c(N)nc2cc(C(F)(F)F)ccc21,Cn1c(N)nc2ccccc21,0.4791666666666667,4.192435264587402,medsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0021,0.275,0.275
23,Nc1nc2ccccc2n1CCCO,Cn1c(N)nc2ccccc21,0.5434782608695652,4.23930025100708,medsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0022,0.2911392405063291,0.2911392405063291
24,Cc1nc2ccccc2n1C,Cn1c(N)nc2ccccc21,0.6756756756756757,4.344863414764404,medsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0023,0.273972602739726,0.273972602739726
25,Cn1c(N)nc2ccc(O)cc21,Cn1c(N)nc2ccccc21,0.5609756097560976,4.376691818237305,medsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0024,0.3013698630136986,0.3013698630136986
26,CCNc1nc2ccccc2n1C,Cn1c(N)nc2ccccc21,0.5813953488372093,4.40800666809082,medsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0025,0.2692307692307692,0.2692307692307692
27,Nc1nc2ccccc2n1C1CCCC1,Cn1c(N)nc2ccccc21,0.5,5.1539154052734375,medsim,Cn1c(N)nc2ccccc21,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,MOL0026,0.24705882352941178,0.24705882352941178
28,Cn1c(O)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6756756756756757,3.2423107624053955,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0027,0.273972602739726,0.273972602739726
29,CC(=O)n1c(N)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6341463414634146,3.634854793548584,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0028,0.2894736842105263,0.2894736842105263
30,Cn1c(CO)nc2ccccc21,Cn1c(N)nc2ccccc21,0.625,3.847793340682984,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0029,0.28,0.28
31,Cn1c(Br)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6756756756756757,4.109222412109375,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0030,0.273972602739726,0.273972602739726
32,Cn1c(Cl)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6756756756756757,5.05390214920044,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0031,0.273972602739726,0.273972602739726
33,COn1c(N)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6666666666666666,5.513520240783691,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0032,0.2972972972972973,0.2972972972972973
34,CC(N)n1c(N)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6341463414634146,5.568441390991211,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0033,0.2894736842105263,0.2894736842105263
35,CONc1nc2ccccc2n1C,Cn1c(N)nc2ccccc21,0.5813953488372093,5.604283809661865,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0034,0.25316455696202533,0.25316455696202533
36,CSn1c(N)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6666666666666666,6.113463401794434,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0035,0.2972972972972973,0.2972972972972973
37,C=Cn1c(N)nc2ccccc21,Cn1c(N)nc2ccccc21,0.625,6.242558479309082,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0036,0.28,0.28
38,Cn1c(S)nc2ccccc21,Cn1c(N)nc2ccccc21,0.6756756756756757,6.89370584487915,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0037,0.273972602739726,0.273972602739726
39,Cn1c([N+](=O)[O-])nc2ccccc21,Cn1c(N)nc2ccccc21,0.6756756756756757,7.154696941375732,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0038,0.2564102564102564,0.2564102564102564
40,Nc1nc2ccccc2n1CCO,Cn1c(N)nc2ccccc21,0.5952380952380952,7.20266056060791,highsim,Cn1c(N)nc2ccccc21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0039,0.3026315789473684,0.3026315789473684
41,Cc1ccc2nc(N)nc(N)c2c1,Cn1c(N)nc2ccccc21,0.2641509433962264,2.0284953117370605,scaffold,Cn1c(N)nc2ccccc21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0040,0.20987654320987653,0.20987654320987653
42,Cc1nc2ccccc2nc1NCCO,Cn1c(N)nc2ccccc21,0.3214285714285714,2.202142238616944,scaffold,Cn1c(N)nc2ccccc21,"[('c1ccc2nccnc2c1', 8177)]",c1ccc2nccnc2c1,8177,MOL0041,0.22093023255813954,0.22093023255813954
43,Nc1nc2ccccc2nc1NCCO,Cn1c(N)nc2ccccc21,0.3454545454545454,2.352592945098877,scaffold,Cn1c(N)nc2ccccc21,"[('c1ccc2nccnc2c1', 8177)]",c1ccc2nccnc2c1,8177,MOL0042,0.23529411764705882,0.23529411764705882
44,COc1ccc2nc(N)nc(N)c2c1,Cn1c(N)nc2ccccc21,0.25,3.053360939025879,scaffold,Cn1c(N)nc2ccccc21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0043,0.20238095238095238,0.20238095238095238
45,Nc1nc2ccccc2nc1N,Cn1c(N)nc2ccccc21,0.4130434782608695,3.161069631576538,scaffold,Cn1c(N)nc2ccccc21,"[('c1ccc2nccnc2c1', 8177)]",c1ccc2nccnc2c1,8177,MOL0044,0.24675324675324675,0.24675324675324675
46,Cc1nc2ccccc2nc1N,Cn1c(N)nc2ccccc21,,3.755024909973145,scaffold,Cn1c(N)nc2ccccc21,"[('c1ccc2nccnc2c1', 8177)]",c1ccc2nccnc2c1,8177,MOL0045,0.2631578947368421,0.2631578947368421
47,Cc1ccc2c(N)ncnc2c1,Cn1c(N)nc2ccccc21,,4.4482903480529785,scaffold,Cn1c(N)nc2ccccc21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0046,0.2,0.2
48,Nc1ccc2nc(N)nc(N)c2c1,Cn1c(N)nc2ccccc21,,4.597163200378418,scaffold,Cn1c(N)nc2ccccc21,"[('c1ccc2ncncc2c1', 21866)]",c1ccc2ncncc2c1,21866,MOL0047,0.1951219512195122,0.1951219512195122
