,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,tanimoto_Sim,tanimoto_Cmpd1_Sim,dice_Sim,dice_Cmpd1_Sim,RAScore_pred_proba,raw_valid_score,amean,filter,score_time
971,mol2mol,feature_selection,1,971,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C#CCO)cc1,true,1,true,0,0.32762233508710503,0.0,5.3067000000000055,455.94100000000026,33,433.76500000000027,4,1,5,5,4,0,4,59.3,0.0,0,C28H22ClNO3,1442.7359798608363,2,0,0.7096774193548387,0.7096774193548387,0.8301886792452831,0.8301886792452831,0.8479730486869812,1,1.0,1.0,17.639635801315308
972,mol2mol,feature_selection,1,972,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(CC(C)=NO)cc1,true,1,true,0,0.14718741692855153,0.0,6.3555000000000055,472.97200000000026,34,447.7720000000003,5,1,6,7,4,0,4,71.66,0.0,0,C28H25ClN2O3,1438.9932258358128,2,0,0.7213114754098361,0.7213114754098361,0.8380952380952381,0.8380952380952381,0.714267373085022,1,1.0,1.0,17.639635801315308
973,mol2mol,feature_selection,1,973,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(NC=O)cc1,true,1,true,0,0.3007153036785783,0.0,5.531200000000004,444.9180000000002,32,423.7500000000002,4,1,6,7,4,0,4,68.17,0.0,0,C26H21ClN2O3,1360.223964342205,2,0,0.7213114754098361,0.7213114754098361,0.8380952380952381,0.8380952380952381,0.9228568077087402,1,1.0,1.0,17.639635801315308
974,mol2mol,feature_selection,1,974,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C2CC2N)cc1,true,1,true,0,0.37396882363223427,0.0,5.777500000000005,456.97300000000024,33,431.77300000000025,4,1,5,6,4,1,5,65.09,0.0,0,C28H25ClN2O2,1408.284521963371,2,0,0.7096774193548387,0.7096774193548387,0.8301886792452831,0.8301886792452831,0.2756574749946594,1,1.0,1.0,17.639635801315308
975,mol2mol,feature_selection,1,975,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(CNC=O)cc1,true,1,true,0,0.2909271142065864,0.0,5.208900000000004,458.9450000000002,33,435.76100000000025,4,1,6,8,4,0,4,68.17,0.0,0,C27H23ClN2O3,1376.9035589515192,2,0,0.7213114754098361,0.7213114754098361,0.8380952380952381,0.8380952380952381,0.9209229350090027,1,1.0,1.0,17.639635801315308
976,mol2mol,feature_selection,1,976,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(CNC(N)=O)cc1,true,1,true,0,0.36408917736422874,0.0,5.131200000000004,473.96000000000026,34,449.76800000000026,4,2,7,7,4,0,4,94.19,0.0,0,C27H24ClN3O3,1427.971900429621,2,0,0.7213114754098361,0.7213114754098361,0.8380952380952381,0.8380952380952381,0.8575259447097778,1,1.0,1.0,17.639635801315308
977,mol2mol,feature_selection,1,977,3.2953593730926514,C=CCC(O)c1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.2332622703769975,0.0,6.572400000000006,471.98400000000004,34,445.7760000000002,4,1,5,8,4,0,4,59.300000000000004,0.0,0,C29H26ClNO3,1405.7628540838036,3,0,0.676923076923077,0.676923076923077,0.8073394495412844,0.8073394495412844,0.8200839757919312,1,1.0,1.0,17.639635801315308
978,mol2mol,feature_selection,1,978,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C=C(C)C=O)cc1,true,1,true,0,0.1746922819739486,0.0,6.5651000000000055,469.96800000000025,34,445.7760000000003,4,0,5,7,4,0,4,56.14,0.0,0,C29H24ClNO3,1465.775515727981,2,0,0.6984126984126984,0.6984126984126984,0.822429906542056,0.822429906542056,0.9295659065246582,1,1.0,1.0,17.639635801315308
979,mol2mol,feature_selection,1,979,3.2953593730926514,CC#Cc1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.268830171250209,0.0,6.334300000000004,439.9420000000001,32,417.7660000000002,3,0,4,5,4,0,4,39.07,0.0,0,C28H22ClNO2,1422.5097142289749,2,0,0.7333333333333333,0.7333333333333333,0.8461538461538461,0.8461538461538461,0.8397337198257446,1,1.0,1.0,17.639635801315308
980,mol2mol,feature_selection,1,980,3.2953593730926514,C#CCOc1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.25440396733530646,0.0,5.974900000000005,455.94100000000014,33,433.7650000000002,4,0,5,7,4,0,4,48.3,0.0,0,C28H22ClNO3,1414.4843070045756,3,0,0.6875,0.6875,0.8148148148148148,0.8148148148148148,0.9384291768074036,1,1.0,1.0,17.639635801315308
981,mol2mol,feature_selection,1,981,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(N)[PH](=O)O)cc1,true,1,true,0,0.2648228042902096,0.0,5.387200000000005,494.9150000000002,34,470.72300000000024,5,2,8,7,4,0,4,102.39,0.0,0,C26H24ClN2O4P,1450.142618483921,2,0,0.6984126984126984,0.6984126984126984,0.822429906542056,0.822429906542056,0.5778366327285767,1,1.0,1.0,17.639635801315308
982,mol2mol,feature_selection,1,982,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(CC(N)CC)cc1,true,1,true,0,0.3083979026032941,0.0,6.242700000000006,473.0160000000003,34,443.7840000000003,4,1,5,8,4,0,4,65.09,0.0,0,C29H29ClN2O2,1375.667690817079,3,0,0.7213114754098361,0.7213114754098361,0.8380952380952381,0.8380952380952381,0.6869018077850342,1,1.0,1.0,17.639635801315308
983,mol2mol,feature_selection,1,983,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(C)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.43870088240309185,0.0,3.9814200000000026,424.4760000000002,32,402.3000000000002,5,0,5,6,4,0,4,79.2,0.0,-1,C27H22NO4-,1383.6052451411451,2,0,0.8214285714285714,0.8214285714285714,0.9019607843137255,0.9019607843137255,0.9346763491630554,1,1.0,1.0,17.639635801315308
984,mol2mol,feature_selection,1,984,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(-c2c[nH]cn2)cc1,true,1,true,0,0.29558150678651357,0.0,6.353000000000005,467.9560000000002,34,445.78000000000026,4,1,6,6,5,0,5,67.75,0.0,0,C28H22ClN3O2,1537.4558024102414,2,0,0.676923076923077,0.676923076923077,0.8073394495412844,0.8073394495412844,0.930568516254425,1,1.0,1.0,17.639635801315308
985,mol2mol,feature_selection,1,985,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=N)NC#N)cc1,true,1,true,0,0.13073197314060062,0.0,5.3589500000000045,468.9440000000002,34,447.77600000000024,5,2,7,6,4,0,4,98.74000000000001,0.0,0,C27H21ClN4O2,1500.6790515045755,3,0,0.71875,0.71875,0.8363636363636363,0.8363636363636363,0.8443326950073242,1,1.0,1.0,17.639635801315308
986,mol2mol,feature_selection,1,986,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(S(=O)(=O)NN)cc1,true,1,true,0,0.22747675529457226,0.0,4.114900000000002,495.9880000000002,34,473.81200000000024,6,2,9,7,4,0,4,111.26,0.0,0,C25H22ClN3O4S,1547.6437379149575,2,0,0.7258064516129032,0.7258064516129032,0.8411214953271028,0.8411214953271028,0.8950311541557312,1,1.0,1.0,17.639635801315308
987,mol2mol,feature_selection,1,987,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(C(N)=O)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.43127173649729195,0.0,2.7719000000000005,453.4740000000002,34,432.30600000000027,6,1,7,7,4,0,4,122.28999999999999,0.0,-1,C27H21N2O5-,1485.9871858346246,2,0,0.8070175438596491,0.8070175438596491,0.8932038834951457,0.8932038834951457,0.91273033618927,1,1.0,1.0,17.639635801315308
988,mol2mol,feature_selection,1,988,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(N)CC)cc1,true,1,true,0,0.32692193232557115,0.0,6.372700000000005,458.98900000000026,33,431.77300000000025,4,1,5,7,4,0,4,65.09,0.0,0,C28H27ClN2O2,1359.049352637253,2,0,0.7213114754098361,0.7213114754098361,0.8380952380952381,0.8380952380952381,0.8091884851455688,1,1.0,1.0,17.639635801315308
989,mol2mol,feature_selection,1,989,3.2953593730926514,CCOC(=O)c1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.23869099732721016,0.0,6.139600000000005,473.95600000000013,34,449.76400000000024,5,0,6,7,4,0,4,65.37,0.0,0,C28H24ClNO4,1423.2577001747486,2,0,0.7796610169491526,0.7796610169491526,0.8761904761904762,0.8761904761904762,0.9067382216453552,1,1.0,1.0,17.639635801315308
990,mol2mol,feature_selection,1,990,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(OP(=O)(O)O)cc1,true,1,true,0,0.2602110968448492,0.0,5.4344000000000054,497.8710000000002,34,476.70300000000026,5,2,9,7,4,0,4,105.83000000000001,0.0,0,C25H21ClNO6P,1475.8056723401487,2,0,0.7096774193548387,0.7096774193548387,0.8301886792452831,0.8301886792452831,0.871995747089386,1,1.0,1.0,17.639635801315308
991,mol2mol,feature_selection,1,991,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(S(=O)(=O)NCl)cc1,true,1,true,0,0.2641178666782181,0.0,5.395000000000004,515.4180000000002,34,495.25800000000027,5,1,9,7,4,0,4,85.24000000000001,0.0,0,C25H20Cl2N2O4S,1548.398625417121,2,0,0.7377049180327869,0.7377049180327869,0.8490566037735849,0.8490566037735849,0.9043788909912109,1,1.0,1.0,17.639635801315308
992,mol2mol,feature_selection,1,992,3.2953593730926514,C=Nc1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.2672341863339488,0.0,6.295000000000004,428.9190000000001,31,407.7510000000002,4,0,5,6,4,0,4,51.43,0.0,0,C26H21ClN2O2,1340.2007540968907,2,0,0.7457627118644068,0.7457627118644068,0.8543689320388349,0.8543689320388349,0.5807647109031677,1,1.0,1.0,17.639635801315308
993,mol2mol,feature_selection,1,993,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)NN)cc1,true,1,true,0,0.19103550888319973,0.0,4.566400000000003,459.9330000000002,33,437.75700000000023,5,2,7,6,4,0,4,94.19,0.0,0,C26H22ClN3O3,1411.1692521049888,2,0,0.7931034482758621,0.7931034482758621,0.8846153846153846,0.8846153846153846,0.7325331568717957,1,1.0,1.0,17.639635801315308
994,mol2mol,feature_selection,1,994,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(CC(C)C=O)cc1,true,1,true,0,0.2223472759615372,0.0,6.340400000000005,471.98400000000026,34,445.7760000000003,4,0,5,8,4,0,4,56.14,0.0,0,C29H26ClNO3,1405.7628540838036,3,0,0.7096774193548387,0.7096774193548387,0.8301886792452831,0.8301886792452831,0.5051025748252869,1,1.0,1.0,17.639635801315308
995,mol2mol,feature_selection,1,995,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(-c2ccoc2)cc1,true,1,true,0,0.24751404037411653,0.0,7.222900000000005,467.9520000000002,34,445.7760000000003,4,0,5,6,5,0,5,52.21,0.0,0,C29H22ClNO3,1533.1802913691547,2,0,0.7096774193548387,0.7096774193548387,0.8301886792452831,0.8301886792452831,0.8684229850769043,1,1.0,1.0,17.639635801315308
996,mol2mol,feature_selection,1,996,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(CC)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.4045242221808227,0.0,4.235400000000003,438.5030000000002,33,414.3110000000002,5,0,5,7,4,0,4,79.2,0.0,-1,C28H24NO4-,1400.2845219633712,2,0,0.8363636363636363,0.8363636363636363,0.9108910891089109,0.9108910891089109,0.7412235736846924,1,1.0,1.0,17.639635801315308
997,mol2mol,feature_selection,1,997,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc([N+](=O)[O-])ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.23844259144838825,0.0,3.5812000000000026,455.44600000000025,34,436.29400000000027,7,0,8,7,4,0,4,122.34,0.0,-1,C26H19N2O6-,1488.2575811914796,2,0,0.7666666666666667,0.7666666666666667,0.8679245283018868,0.8679245283018868,0.9250312447547913,1,1.0,1.0,17.639635801315308
998,mol2mol,feature_selection,1,998,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(CCSSC)cc1,true,1,true,0,0.1333211265134816,0.0,7.516600000000006,508.1080000000003,34,481.90000000000026,5,0,6,9,4,0,4,39.07,0.0,0,C28H26ClNO2S2,1365.5580833009356,4,0,0.7096774193548387,0.7096774193548387,0.8301886792452831,0.8301886792452831,0.7344328165054321,1,1.0,1.0,17.639635801315308
999,mol2mol,feature_selection,1,999,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(NNC(C)=O)cc1,true,1,true,0,0.2770044894713591,0.0,5.425900000000005,473.9600000000002,34,449.76800000000026,5,2,7,7,4,0,4,80.2,0.0,0,C27H24ClN3O3,1427.971900429621,2,0,0.7096774193548387,0.7096774193548387,0.8301886792452831,0.8301886792452831,0.832240879535675,1,1.0,1.0,17.639635801315308
1000,mol2mol,feature_selection,1,1000,3.2953593730926514,CCC(=O)c1c(-c2ccc(Cl)cc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.3656854845726941,0.0,4.9798000000000044,479.3390000000003,33,461.19500000000033,5,0,7,6,4,0,4,79.2,0.0,-1,C26H18Cl2NO4-,1438.879000318075,2,0,0.8867924528301887,0.8867924528301887,0.94,0.94,0.9280662536621094,1,1.0,1.0,17.639635801315308
1001,mol2mol,feature_selection,1,1001,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.41456853353532197,0.0,4.326400000000004,444.89400000000023,32,425.74200000000025,5,0,6,6,4,0,4,79.2,0.0,-1,C26H19ClNO4-,1389.7757750278904,2,0,1.0,1.0,1.0,1.0,0.8792294859886169,1,1.0,1.0,17.639635801315308
1002,mol2mol,feature_selection,1,1002,3.2953593730926514,CCCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,false,1,0.3753311284261428,0.0,4.716500000000004,458.9210000000003,33,437.75300000000027,5,0,6,7,4,0,4,79.2,0.0,-1,C27H21ClNO4-,1406.5084972225704,3,0,0.8727272727272727,0.8727272727272727,0.9320388349514563,0.9320388349514563,0.9334748983383179,1,1.0,1.0,17.639635801315308
1003,mol2mol,feature_selection,1,1003,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C([NH-])=O)cc1,true,1,true,0,0.3347279863093804,0.0,6.155300000000005,443.9100000000002,32,423.7500000000002,4,0,6,6,4,0,4,79.94,0.0,-1,C26H20ClN2O3-,1391.020887525727,2,0,0.8214285714285714,0.8214285714285714,0.9019607843137255,0.9019607843137255,0.8570026159286499,1,1.0,1.0,17.639635801315308
1004,mol2mol,feature_selection,1,1004,3.2953593730926514,CC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,false,1,0.44913194641119436,0.0,3.936300000000003,430.8670000000002,31,413.7310000000002,5,0,6,5,4,0,4,79.2,0.0,-1,C25H17ClNO4-,1373.059083950892,2,0,0.8181818181818182,0.8181818181818182,0.9,0.9,0.9697281122207642,1,1.0,1.0,17.639635801315308
1005,mol2mol,feature_selection,1,1005,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2ccc(Cl)cc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.41456853353532197,0.0,4.326400000000004,444.89400000000023,32,425.74200000000025,5,0,6,6,4,0,4,79.2,0.0,-1,C26H19ClNO4-,1389.7757750278904,2,0,0.9245283018867925,0.9245283018867925,0.9607843137254902,0.9607843137254902,0.931840181350708,1,1.0,1.0,17.639635801315308
1006,mol2mol,feature_selection,1,1006,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[N-]C)cc1,true,1,true,0,0.3279566071523878,0.0,6.106600000000005,457.93700000000024,33,435.76100000000025,4,0,6,6,4,0,4,70.24000000000001,0.0,-1,C27H22ClN2O3-,1407.753609720407,2,0,0.8070175438596491,0.8070175438596491,0.8932038834951457,0.8932038834951457,0.811531126499176,1,1.0,1.0,17.639635801315308
1007,mol2mol,feature_selection,1,1007,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[N-]C(=O)[O-])cc1,true,1,true,0,0.3626677181903908,0.0,4.820100000000004,486.9110000000003,35,467.7590000000003,6,0,8,6,4,0,4,110.37,0.0,-2,C27H19ClN2O5-2,1509.130355025028,3,0,0.8135593220338984,0.8135593220338984,0.897196261682243,0.897196261682243,0.8376210927963257,1,1.0,1.0,17.639635801315308
1008,mol2mol,feature_selection,1,1008,3.2953593730926514,CCC(=O)c1c(-c2cccc(Cl)c2)c2cc(F)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.39603064263504456,0.0,4.465500000000004,462.88400000000024,33,444.7400000000003,5,0,7,6,4,0,4,79.2,0.0,-1,C26H18ClFNO4-,1458.1290003180748,2,1,0.7540983606557377,0.7540983606557377,0.8598130841121495,0.8598130841121495,0.9505778551101685,1,1.0,1.0,17.639635801315308
1009,mol2mol,feature_selection,1,1009,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2c(Cl)cccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.41456853353532197,0.0,4.326400000000004,444.89400000000023,32,425.74200000000025,5,0,6,6,4,0,4,79.2,0.0,-1,C26H19ClNO4-,1389.7757750278904,2,0,0.7,0.7,0.8235294117647058,0.8235294117647058,0.8825821280479431,1,1.0,1.0,17.639635801315308
1010,mol2mol,feature_selection,1,1010,3.2953593730926514,CCCc1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.44562974047483694,0.0,4.686200000000005,430.91100000000023,31,409.7430000000002,4,0,5,6,4,0,4,62.129999999999995,0.0,-1,C26H21ClNO3-,1308.81132550297,2,0,0.7288135593220338,0.7288135593220338,0.8431372549019608,0.8431372549019608,0.9418192505836487,1,1.0,1.0,17.639635801315308
1011,mol2mol,feature_selection,1,1011,3.2953593730926514,CCC=CC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.2845555255750133,0.0,4.8826000000000045,470.9320000000003,34,449.7640000000003,5,0,6,7,4,0,4,79.2,0.0,-1,C28H21ClNO4-,1468.8059142712311,2,0,0.7540983606557377,0.7540983606557377,0.8598130841121495,0.8598130841121495,0.930928111076355,1,1.0,1.0,17.639635801315308
1012,mol2mol,feature_selection,1,1012,3.2953593730926514,CC[NH2+]CC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.39676339295623864,0.0,2.4997000000000007,474.9440000000003,34,451.7600000000003,5,1,7,8,4,0,4,95.81,0.0,0,C27H23ClN2O4,1427.4816754339479,4,0,0.8135593220338984,0.8135593220338984,0.897196261682243,0.897196261682243,0.9281364679336548,1,1.0,1.0,17.639635801315308
1013,mol2mol,feature_selection,1,1013,3.2953593730926514,CCC(=O)c1c(-c2ccccc2Cl)c2cc(Br)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.32988734330600844,0.0,5.088900000000003,523.7900000000003,33,505.64600000000036,5,0,7,6,4,0,4,79.2,0.0,-1,C26H18BrClNO4-,1458.1290003180748,2,0,0.65625,0.65625,0.7924528301886793,0.7924528301886793,0.9729009866714478,1,1.0,1.0,17.639635801315308
1014,mol2mol,feature_selection,1,1014,3.2953593730926514,CCc1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.48706488260093006,0.0,4.2961000000000045,416.8840000000002,30,397.7320000000002,4,0,5,5,4,0,4,62.129999999999995,0.0,-1,C25H19ClNO3-,1292.2771502078758,2,0,0.7678571428571429,0.7678571428571429,0.8686868686868687,0.8686868686868687,0.9590435028076172,1,1.0,1.0,17.639635801315308
1015,mol2mol,feature_selection,1,1015,3.2953593730926514,CCC(C)(C)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.3871934278083666,0.0,5.421300000000006,458.96500000000026,33,433.76500000000027,4,0,5,6,4,0,4,62.129999999999995,0.0,-1,C28H25ClNO3-,1387.0913883186115,2,0,0.7049180327868853,0.7049180327868853,0.8269230769230769,0.8269230769230769,0.946381151676178,1,1.0,1.0,17.639635801315308
1016,mol2mol,feature_selection,1,1016,3.2953593730926514,CC[C@@H]([O-])c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.45397420331440463,0.0,3.5451000000000024,445.90200000000027,32,425.74200000000025,5,0,6,6,4,0,4,85.19,0.0,-2,C26H20ClNO4-2,1344.6206684748975,2,0,0.7049180327868853,0.7049180327868853,0.8269230769230769,0.8269230769230769,0.9281587600708008,1,1.0,1.0,17.639635801315308
1017,mol2mol,feature_selection,1,1017,3.2953593730926514,O=C([O-])c1ccc(Cn2c(C(=O)[O-])c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.4811810940602343,0.0,2.0971999999999995,431.83100000000013,31,417.71900000000016,6,0,7,5,4,0,4,102.25999999999999,0.0,-2,C24H14ClNO5-2,1375.5067482035154,2,0,0.8461538461538461,0.8461538461538461,0.9166666666666666,0.9166666666666666,0.9650229811668396,1,1.0,1.0,17.639635801315308
1018,mol2mol,feature_selection,1,1018,3.2953593730926514,CC[N-]C(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.4309808247847524,0.0,4.267500000000004,458.90100000000024,33,439.74900000000025,5,0,7,6,4,0,4,93.30000000000001,0.0,-2,C26H19ClN2O4-2,1410.6790271093157,3,0,0.7796610169491526,0.7796610169491526,0.8761904761904762,0.8761904761904762,0.9424994587898254,1,1.0,1.0,17.639635801315308
1019,mol2mol,feature_selection,1,1019,3.2953593730926514,CCC(=O)c1c(-c2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.3577345818644977,0.0,5.619600000000005,451.32900000000024,31,433.1850000000003,4,0,6,6,4,0,4,62.129999999999995,0.0,-1,C25H18Cl2NO3-,1289.3488917946909,2,0,0.6896551724137931,0.6896551724137931,0.8163265306122449,0.8163265306122449,0.9568925499916077,1,1.0,1.0,17.639635801315308
1020,mol2mol,feature_selection,1,1020,3.2953593730926514,CCCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.3708036380434333,0.0,5.3563000000000045,430.91100000000023,31,409.7430000000002,4,0,5,7,4,0,4,62.129999999999995,0.0,-1,C26H21ClNO3-,1257.556720897902,3,0,0.6833333333333333,0.6833333333333333,0.8118811881188119,0.8118811881188119,0.982262134552002,1,1.0,1.0,17.639635801315308
1021,mol2mol,feature_selection,1,1021,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.41689438075232843,0.0,4.966200000000004,416.8840000000002,30,397.7320000000002,4,0,5,6,4,0,4,62.129999999999995,0.0,-1,C25H19ClNO3-,1241.1252906326865,2,0,0.7857142857142857,0.7857142857142857,0.88,0.88,0.9769033193588257,1,1.0,1.0,17.639635801315308
1022,mol2mol,feature_selection,1,1022,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(C(=O)OC[O-])cc1,true,1,true,0,0.22537224315473461,0.0,5.077300000000005,446.91000000000025,32,425.74200000000025,5,0,6,7,4,0,4,71.36,0.0,-1,C26H21ClNO4-,1276.9333240396986,2,0,0.6153846153846154,0.6153846153846154,0.7619047619047619,0.7619047619047619,0.9770016074180603,1,1.0,1.0,17.639635801315308
1023,mol2mol,feature_selection,1,1023,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(C(=O)[O-])cc1.[Na+],true,1,true,0,0.34071682858912833,0.0,1.9702000000000004,439.8740000000002,31,420.7220000000002,4,0,6,6,4,0,4,62.129999999999995,0.0,0,C25H19ClNNaO3,1247.498658386424,2,0,0.7719298245614035,0.7719298245614035,0.8712871287128713,0.8712871287128713,0.9769033193588257,1,1.0,1.0,17.639635801315308
1024,mol2mol,feature_selection,1,1024,3.2953593730926514,CCC(=O)/C=C\c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)[O-])cc1,true,1,true,0,0.36577062440046465,0.0,4.726000000000004,470.93200000000024,34,449.7640000000003,5,0,6,7,4,0,4,79.2,0.0,-1,C28H21ClNO4-,1468.8059142712311,2,0,0.6984126984126984,0.6984126984126984,0.822429906542056,0.822429906542056,0.9679065346717834,1,1.0,1.0,17.639635801315308
1025,mol2mol,feature_selection,1,1025,3.2953593730926514,CCCC(=O)c1c(-c2ccc(C(=O)[O-])cc2)c2cc(Cl)ccc2n1Cc1ccc([O-])cc1,true,1,true,0,0.3936881058206298,0.0,4.4299000000000035,445.90200000000016,32,425.74200000000025,5,0,6,7,4,0,4,85.19,0.0,-2,C26H20ClNO4-2,1304.6670455513045,3,0,0.5692307692307692,0.5692307692307692,0.7254901960784313,0.7254901960784313,0.9734785556793213,1,1.0,1.0,17.639635801315308
