SMILES,Input_SMILES,Tanimoto,NLL
CNc1cc(C(F)(F)F)c(C)[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.33962264150943394,9.05129337310791
CCC(C)(CC)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,9.051915168762207
CN(C)C(=O)c1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.625,9.053183555603027
COC(=O)CNc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4375,9.063250541687012
Nc1cc(C(F)(F)F)c(-c2c[nH]c(=O)[nH]2)cn1,Nc1cc(C(F)(F)F)c[nH]c1=O,,9.06815242767334
CCNC(=S)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4583333333333333,9.072437286376953
Nc1cc(C(F)(F)F)c(NC(=O)C(F)(F)F)[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5555555555555556,9.079051971435547
CC1(C)CN(c2cc(C(F)(F)F)c[nH]c2=O)C1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,9.092240333557129
CCC(C)CNc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.29545454545454547,9.096468925476074
CC(C)Nc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6190476190476191,9.098727226257324
C=CC(F)(F)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4642857142857143,9.099954605102539
Nc1cc(Cc2c[nH]c(=O)c(N)c2C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46296296296296297,9.105402946472168
Nc1cc(CN2CCOCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.27906976744186046,9.10755729675293
CS(C)(=O)=Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.49056603773584906,9.108535766601562
Nc1cc(-c2cscn2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6756756756756757,9.109477996826172
Nc1cc(S(=O)(=O)C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5434782608695652,9.112235069274902
Nc1cc(-c2cn[nH]c2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.43859649122807015,9.118304252624512
Nc1cc(C#CCCC(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,9.125511169433594
CCNS(=O)(=O)c1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.625,9.127944946289062
Nc1cc2c([nH]c1=O)C(C(F)(F)F)CC2,Nc1cc(C(F)(F)F)c[nH]c1=O,0.42857142857142855,9.131998062133789
CN(c1cc(C(F)(F)F)c[nH]c1=O)S(C)(=O)=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.2619047619047619,9.135931015014648
Nc1cc(C2=NCCO2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.33962264150943394,9.139005661010742
CSCC(C)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3829787234042553,9.143759727478027
Cn1cc(C(F)(F)F)cc1N,Nc1cc(C(F)(F)F)c[nH]c1=O,,9.14889907836914
CCOC(=O)Cc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3333333333333333,9.151042938232422
CCOC(=O)/C=C/c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4375,9.153861999511719
Nc1cc(CBr)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5208333333333334,9.160295486450195
CC(C)C(C)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,9.162081718444824
CC1CN(c2cc(C(F)(F)F)c[nH]c2=O)C(=O)O1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4418604651162791,9.186885833740234
O=C(Nc1cc(C(F)(F)F)c[nH]c1=O)C1CC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.36,9.195277214050293
CC(C)(C)[C@H]1CN(c2cc(C(F)(F)F)c[nH]c2=O)C(=O)O1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.40425531914893614,9.203863143920898
Nc1cc(Cn2cc(C(F)(F)F)cc(N)c2=O)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,9.244457244873047
Nc1cc(C(F)(F)F)c(-c2ccc(C(F)(F)F)cc2)[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5833333333333334,9.538368225097656
